2010 Data View: Medicare Part D Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Medicare Part D Report Card Master Table ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Drug Plan Customer Service,,,,,,,"Drug Plan Member Complaints, Members Who Choose to Leave, and Medicare Audit Findings",,,,Member Experience with Drug Plan,,,Drug Pricing and Patient Safety,,,,,,,,
S0197,Coventry AdvantraRx,CAMBRIDGE LIFE INSURANCE COMPANY,0:42,0:31,73.9%,72.4%,0,Not enough data available to calculate measure,100.0%,1.41,0.49,14.0%,No data available,78.2%,78.2%,87.3%,97.5%,57.2%,14.5,15.2%,81.8%,,,,
S0655,Tufts Health Plan,TUFTS INSURANCE COMPANY,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,
S1030,BlueRx,BCBS OF ALABAMA AND BCBS OF TENNESSEE,0:38,0:01,82.5%,37.8%,0.9,Not enough data available to calculate measure,70.7%,0.47,0.3,9.8%,15,81.7%,83.8%,90.7%,96.8%,83.3%,12.1,35.7%,80.9%,,,,
S2321,AmeriHealth Rx,QCC INS CO D/B/A AMERIHEALTH INS CO,0:23,0:26,81.2%,80.7%,0,Not enough data available to calculate measure,Not enough data available to calculate measure,0.05,0.16,12.5%,55,77.7%,79.1%,89.3%,99.5%,83.9%,15.7,35.9%,77.8%,,,,
S2468,Blue Shield of California,CA PHYSICIANS' SERVICE DBA BLUE SHIELD OF CA,0:50,0:02,77.1%,63.3%,0.3,33.3%,78.3%,0.14,0.06,5.2%,17,80.1%,84.2%,90.5%,99.2%,80.5%,28.1,21.7%,82.5%,,,,
S2505,Windsor Rx,"WINDSOR HEALTH PLAN, INC",0:43,0:37,90.9%,3.5%,0.9,Not enough data available to calculate measure,99.0%,0.19,0.23,9.5%,No data available,69.8%,77.1%,83.2%,99.9%,75.4%,27.1,32.1%,79.3%,,,,
S2770,AmeriHealth Advantage,QCC INS CO D/B/A AMERIHEALTH INS CO,0:31,0:32,85.4%,83.9%,0,31.8%,90.9%,0.27,0.16,29.0%,54,71.6%,80.9%,86.6%,98.5%,83.9%,24.0,25.1%,80.9%,,,,
S2873,Bella Vista PharmaCare,"PLAN MEDICO SERVICIOS DE SALUD BELLA VISTA, INC.",0:13,0:09,76.8%,17.0%,Not enough data available to calculate measure,No appeals required review,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,No data available,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,78.0%,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,,,,
S2874,"Humana Insurance of Puerto Rico, Inc","HUMANA INSURANCE OF PUERTO RICO, INC",1:12,0:21,74.9%,61.1%,Not enough data available to calculate measure,No appeals required review,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,25.2%,No data available,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,80.5%,17.4,31.7%,82.1%,,,,
S2893,Blue MedicareRx,BLUE MEDICARERX,0:34,1:09,78.9%,33.7%,1,64.0%,6.0%,0.23,0.27,4.1%,68,79.4%,82.2%,89.2%,99.6%,68.7%,8.1,15.4%,81.1%,,,,
S3389,UPMC Health Plan,"UPMC HEALTH BENEFITS, INC",0:23,0:37,83.9%,77.2%,0,No appeals required review,100.0%,0.16,0.04,5.9%,No data available,88.0%,86.1%,90.6%,98.3%,49.8%,16.1,23.0%,78.1%,,,,
S3440,Alliance Medicare Rx,ALLIANCE HEALTH AND LIFE INSURANCE COMPANY,0:55,0:09,75.7%,69.3%,0,No appeals required review,33.3%,0.82,1.08,7.2%,No data available,77.8%,78.9%,85.2%,94.4%,82.7%,24.0,25.4%,81.9%,,,,
S3521,Simply Prescriptions,"EXCELLUS HEALTH PLAN, INC",0:25,0:26,86.6%,80.7%,0,Not enough data available to calculate measure,73.3%,0.05,0.2,10.7%,No data available,82.5%,87.9%,91.8%,99.2%,84.9%,14.4,18.8%,81.2%,,,,
S4248,Geisinger Gold,GEISINGER INDEMNITY INSURANCE COMPANY,0:20,0:21,65.6%,68.2%,Not enough data available to calculate measure,No appeals required review,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,20.8%,No data available,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,99.0%,88.6%,22.5,19.3%,80.1%,,,,
S4802,Sterling Life Insurance Company,STERLING LIFE INSURANCE COMPANY,0:40,0:37,16.7%,8.8%,1.1,Not enough data available to calculate measure,100.0%,0.28,0.28,12.2%,No data available,81.6%,80.6%,87.6%,99.5%,55.7%,15.0,22.5%,81.7%,,,,
S5540,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,0:25,0:31,87.1%,37.0%,4.6,37.5%,34.7%,0.11,0.13,3.9%,No data available,84.8%,85.7%,92.5%,99.0%,56.4%,14.5,31.5%,82.6%,,,,
S5552,Humana Insurance Company of New York,HUMANA INSURANCE COMPANY OF NEW YORK,0:35,0:21,68.4%,52.2%,12.1,37.4%,52.6%,0.36,0.33,21.6%,No data available,77.9%,77.4%,87.9%,99.1%,78.1%,26.4,19.4%,84.1%,,,,
S5555,MCS Classicare,"MCS ADVANTAGE, INC.",1:29,1:23,79.6%,4.9%,0,No appeals required review,85.7%,0.63,1.27,13.3%,No data available,75.3%,77.6%,83.3%,Not enough data available to calculate measure,81.3%,32.2,26.5%,83.9%,,,,
S5557,Fox Insurance Company,FOX INSURANCE COMPANY,1:42,0:24,80.4%,65.5%,0,20.0%,96.4%,0.54,0.39,6.5%,55,69.4%,73.9%,82.6%,99.8%,55.2%,15.7,16.8%,81.5%,,,,
S5566,HISC - BLUE CROSS AND BLUE SHIELD OF OKLAHOMA,HCSC INSURANCE SERVICES COMPANY,0:13,0:18,91.1%,62.9%,0.2,80.0%,78.5%,0.07,0.08,4.6%,No data available,83.8%,80.0%,87.6%,99.6%,84.0%,11.5,33.0%,80.4%,,,,
S5569,First Health Part D,CAMBRIDGE LIFE INSURANCE COMPANY,0:44,0:31,75.4%,69.8%,0,60.0%,100.0%,0.39,0.24,6.2%,No data available,72.5%,79.6%,88.1%,99.6%,57.1%,15.9,18.5%,84.1%,,,,
S5580,First United American Life Insurance Company,FIRST UNITED AMERICAN LIFE INSURANCE COMPANY,0:59,0:31,83.0%,53.0%,0,Not enough data available to calculate measure,12.5%,0.43,0.23,9.4%,No data available,80.1%,81.6%,86.5%,98.7%,77.3%,15.4,14.4%,82.6%,,,,
S5584,Blue Cross Blue Shield of Michigan,BLUE CROSS BLUE SHIELD OF MICHIGAN,0:59,2:24,84.7%,8.7%,5.9,58.6%,89.6%,0.22,0.12,4.6%,No data available,78.1%,81.3%,89.9%,96.7%,80.2%,18.4,25.6%,78.2%,,,,
S5585,HealthNow New York Inc.,HEALTHNOW NEW YORK INC.,0:29,0:31,86.5%,59.8%,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,12.7%,14,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,100.0%,79.3%,15.9,18.5%,40.2%,,,,
S5593,Highmark Senior Resources Inc.,HIGHMARK SENIOR RESOURCES INC.,0:28,0:31,92.6%,93.3%,1.9,43.1%,82.1%,0.17,0.18,12.5%,50,81.7%,80.9%,90.1%,98.2%,74.9%,16.5,22.0%,78.0%,,,,
S5596,Blue MedicareRx,"ANTHEM INSURANCE COMPANIES, INC.",0:20,0:52,Not enough data available to calculate measure,Not enough data available to calculate measure,4.3,42.8%,66.1%,0.33,0.25,6.2%,100,76.1%,78.6%,87.5%,98.4%,100.0%,8.7,24.7%,82.3%,,,,
S5597,Universal American,PENNSYLVANIA LIFE INSURANCE COMPANY,0:11,0:46,80.1%,42.0%,0.7,24.7%,96.0%,0.44,0.32,8.8%,66,74.5%,78.7%,85.5%,99.2%,67.5%,24.6,28.6%,81.4%,,,,
S5601,SilverScript Insurance Company,SILVERSCRIPT INSURANCE COMPANY,0:32,1:12,82.3%,82.8%,0.6,63.8%,98.0%,0.14,0.16,6.9%,47,80.0%,81.3%,88.0%,99.9%,79.3%,19.5,25.6%,82.3%,,,,
S5609,Asuris Northwest Health,ASURIS NORTHWEST HEALTH,0:31,2:55,83.4%,60.2%,1.4,Not enough data available to calculate measure,55.2%,0.05,0.02,17.8%,No data available,81.7%,79.9%,88.8%,99.7%,83.8%,54.1,22.8%,84.0%,,,,
S5617,CIGNA Medicare Rx,CONNECTICUT GENERAL LIFE INSURANCE COMPANY,0:08,0:20,82.1%,92.9%,6.8,47.3%,99.7%,0.14,0.15,6.6%,No data available,78.5%,80.6%,88.5%,99.7%,83.1%,22.5,29.2%,82.1%,,,,
S5644,RxAmerica,ACCENDO INSURANCE COMPANY,0:52,0:27,86.5%,65.3%,1.4,33.6%,99.1%,0.19,0.22,9.1%,78,72.7%,76.8%,83.3%,99.7%,72.4%,19.6,25.3%,81.7%,,,,
S5660,Medco Medicare Prescription Plan,MEDCO CONTAINMENT LIFE INSURANCE COMPANY,0:24,0:31,69.4%,68.2%,0.3,80.5%,98.6%,0.35,0.22,6.1%,No data available,82.5%,82.1%,88.7%,99.5%,83.7%,17.7,24.2%,82.3%,,,,
S5670,Coventry AdvantraRx,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,0:41,0:31,73.6%,59.3%,0,51.6%,100.0%,0.75,0.35,8.4%,44,80.3%,81.3%,88.8%,98.3%,57.2%,12.2,27.4%,81.4%,,,,
S5674,Coventry AdvantraRx,FIRST HEALTH LIFE AND HEALTH INSURANCE COMPANY,0:33,0:31,73.9%,72.4%,0.1,51.4%,100.0%,0.77,0.38,8.6%,No data available,77.2%,80.0%,86.9%,97.4%,57.2%,13.2,23.4%,81.3%,,,,
S5678,Health Net,HEALTH NET LIFE INS CO/HEALTH NET INS OF NY,1:39,0:39,81.7%,71.8%,0.1,44.7%,98.5%,0.14,0.22,8.3%,58,72.5%,79.0%,85.9%,95.5%,48.6%,14.4,22.9%,82.7%,,,,
S5715,"HISC - Blue Cross Blue Shield of IL, TX, and NM",HCSC INSURANCE SERVICES COMPANY,0:21,0:26,87.3%,67.3%,0.3,68.2%,95.6%,0.15,0.07,4.6%,No data available,78.8%,80.3%,88.5%,99.8%,84.0%,14.1,22.7%,80.3%,,,,
S5726,Blue MedicareRx,BLUE CROSS BLUE SHIELD OF KANSAS,0:22,0:53,Not enough data available to calculate measure,Not enough data available to calculate measure,3,60.0%,81.8%,0.2,0.24,5.7%,No data available,80.0%,82.1%,90.2%,99.9%,84.2%,7.6,25.4%,81.3%,,,,
S5741,HIP Medicare PDP,HIP HEALTH PLAN OF NEW YORK,0:47,1:07,86.1%,59.1%,0.9,Not enough data available to calculate measure,98.7%,0.75,0.77,9.1%,53,71.4%,80.6%,88.0%,97.3%,80.3%,9.3,19.2%,83.2%,,,,
S5743,MedicareBlue Rx,BLUE CROSS BLUE SHIELD NORTHERN PLAINS ALLIANCE,0:21,0:16,89.6%,75.8%,0.2,63.0%,96.2%,0.07,0.06,6.1%,71,79.8%,81.4%,87.7%,99.8%,84.0%,14.2,18.5%,82.0%,,,,
S5753,WPS Health Insurance,WISCONSIN PHYSICIANS SERVICE INSURANCE CORPORATION,0:46,0:31,83.6%,72.5%,0,60.0%,12.7%,0.06,0.08,9.2%,No data available,85.0%,84.9%,91.3%,93.2%,80.0%,12.6,16.9%,81.9%,,,,
S5755,United American Insurance Company,UNITED AMERICAN INSURANCE COMPANY,0:44,0:31,86.1%,52.6%,0.2,73.1%,66.0%,0.26,0.15,8.7%,No data available,81.4%,81.0%,87.2%,99.2%,77.4%,16.6,25.5%,80.5%,,,,
S5766,Medi-CareFirst BlueCross BlueShield,"FIRST CARE, INC.",0:03,0:28,87.6%,72.4%,0,No appeals required review,89.0%,0.2,0.18,5.1%,No data available,78.2%,80.4%,90.2%,98.9%,76.1%,28.9,20.8%,81.7%,,,,
S5768,First Health Part D,FIRST HEALTH LIFE AND HEALTH INSURANCE COMPANY,0:35,0:31,75.4%,69.8%,0,54.6%,99.9%,0.55,0.29,5.3%,No data available,76.3%,79.9%,86.9%,99.3%,57.1%,17.9,27.3%,82.6%,,,,
S5775,Pharmacy Insurance Corporation of America - PICA,PHARMACY INSURANCE CORPORATION OF AMERICA,0:26,0:22,69.6%,23.6%,2.1,Not enough data available to calculate measure,25.0%,0.08,0.16,9.7%,73,83.5%,83.6%,88.6%,Not enough data available to calculate measure,76.4%,31.5,26.7%,85.1%,,,,
S5795,Arkansas Blue Cross  -  Medi-Pak Rx,"ARKANSAS BCBS, A MUTUAL INS CO",0:38,0:51,87.5%,47.8%,0,Not enough data available to calculate measure,98.8%,0.18,0.2,2.9%,No data available,76.2%,85.8%,90.5%,99.7%,80.1%,9.5,34.1%,79.5%,,,,
S5803,Universal American,PENN LIFE INS CO AND AMER PROG LIFE AND HTH INS CO,0:41,0:51,83.9%,65.6%,0.8,34.4%,96.1%,0.22,0.2,6.2%,No data available,76.2%,80.0%,87.1%,99.8%,26.0%,24.6,34.0%,81.0%,,,,
S5805,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK,1:18,0:34,83.9%,73.9%,2,62.2%,45.7%,0.23,0.18,4.8%,No data available,81.6%,81.7%,90.8%,98.3%,76.6%,13.8,15.8%,79.0%,,,,
S5810,Aetna Medicare,AETNA LIFE INSURANCE COMPANY,0:32,0:15,67.1%,48.2%,7.2,74.5%,90.7%,0.31,0.38,14.6%,62,77.1%,80.5%,88.5%,98.6%,79.0%,14.3,11.0%,81.8%,,,,
S5820,UnitedHealthcare,UNITEDHEALTHCARE INSURANCE COMPANY,1:18,0:34,83.6%,77.5%,1.6,69.3%,45.4%,0.2,0.16,5.3%,No data available,81.1%,82.8%,89.8%,98.5%,77.0%,15.4,25.8%,80.2%,,,,
S5825,Universal American,AMERICAN PROGRESSIVE LIFE AND HEALTH INS CO NY,0:11,0:46,80.1%,42.0%,1,34.5%,95.9%,0.31,0.2,4.3%,66,76.1%,80.0%,86.7%,99.3%,56.4%,31.1,18.4%,81.2%,,,,
S5840,"First Medical Health Plan, Inc.","FIRST MEDICAL HEALTH PLAN, INC",0:19,0:49,68.5%,17.0%,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,13.8%,No data available,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,Not enough data available to calculate measure,81.3%,22.2,16.2%,83.3%,,,,
S5857,Priority Health Medicare,PRIORITY HEALTH INSURANCE COMPANY,0:34,0:41,77.8%,65.6%,0,No appeals required review,0.0%,0.31,0.16,9.7%,No data available,81.6%,82.5%,89.0%,98.3%,83.6%,22.8,28.1%,81.1%,,,,
S5860,Rocky Mountain Health Plans,ROCKY MOUNTAIN  HEALTH MAINTENANCE ORGANIZATION,0:41,0:44,72.9%,59.1%,Not enough data available to calculate measure,No appeals required review,85.7%,Not enough data available to calculate measure,Not enough data available to calculate measure,29.2%,No data available,83.6%,80.2%,89.8%,98.1%,68.1%,26.9,29.1%,84.4%,,,,
S5877,Educators Mutual Insurance Association,EDUCATORS MUTUAL INSURANCE ASSOCIATION,0:31,0:30,65.7%,41.9%,0,No appeals required review,Not enough data available to calculate measure,0.13,0.13,5.1%,20,88.7%,87.8%,92.5%,87.3%,77.9%,8.4,22.2%,86.5%,,,,
S5884,Humana Insurance Company,HUMANA INSURANCE COMPANY,0:36,0:21,67.4%,52.9%,10.1,33.2%,62.0%,0.26,0.21,19.8%,No data available,75.6%,78.0%,88.2%,99.4%,80.3%,25.2,26.5%,81.8%,,,,
S5904,"Blue Cross and Blue Shield of Florida, Inc.","BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",0:32,0:14,73.6%,25.0%,0.3,83.3%,75.0%,0.37,0.28,6.4%,56,79.8%,85.3%,91.3%,99.1%,82.1%,13.5,28.2%,80.1%,,,,
S5907,"Triple-S Salud, Inc.","TRIPLE-S SALUD, INC.",2:18,1:42,61.3%,11.6%,0,No appeals required review,20.5%,0.31,0.07,8.5%,0,74.0%,75.6%,86.0%,Not enough data available to calculate measure,78.0%,21.3,28.6%,86.3%,,,,
S5915,Scott and White Health PlanTexas Rx Plan,SCOTT AND WHITE HEALTH PLAN,0:23,0:21,87.0%,62.9%,0,No appeals required review,66.7%,0.27,0.45,10.0%,No data available,81.2%,78.9%,87.1%,96.7%,86.4%,33.2,29.6%,81.9%,,,,
