AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 HOME HEALTH REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,,
49150,VIRGINIA                 ,CAMPBELL,"-6,364","-16,621","-21,062","16,779","-8,690","-3,911","-7,871","-8,999","10,508","-5,551",,,,,,
49160,VIRGINIA                 ,CAROLINE,"26,437","13,374","19,238","12,343","2,305","10,225","6,549","12,580","5,739","1,036",,,,,,
49170,VIRGINIA                 ,CARROLL,"-17,070","-20,867","-19,929","-21,683","-18,284","-36,742","-29,526","-31,084","-36,743","-31,044",,,,,,
49180,VIRGINIA                 ,CHARLES CITY,"7,316","3,344","5,476","2,523","1,564","9,271","2,738","7,652","2,016",931,,,,,,
49190,VIRGINIA                 ,CHARLOTTE,"-4,283","-4,492","-4,066","-3,105","-4,991","-5,698","-4,667","-3,292","-2,440","-3,143",,,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-115,633","-8,094","-108,672","-24,508","-17,209","-68,837","-5,477","-81,866","-22,457","-18,825",,,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"226,064","174,603","169,007","150,046","147,003","189,037","154,779","151,504","127,599","129,960",,,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"261,123","144,285","175,125","118,216","37,277","125,031","75,068","123,577","86,247","21,314",,,,,,
49210,VIRGINIA                 ,CLARKE,"-25,423","-6,181","-7,160","-6,373","-9,666","-9,356","-1,594","-2,492","-4,033","-3,226",,,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"49,971","19,430","23,544","17,989","4,697","19,577","11,985","15,902","13,316","3,358",,,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"-12,834","-4,056","-1,679","-1,031","1,821","-12,242","-3,394","-1,826",-316,"-4,766",,,,,,
49220,VIRGINIA                 ,CRAIG,"6,230","3,100","8,715","5,764","4,561","5,690","2,312","5,003","3,653","2,901",,,,,,
49230,VIRGINIA                 ,CULPEPER,"-21,678","-13,846","-12,947","-15,477","-12,375","-9,773","-5,296","-4,816","-9,669","-5,291",,,,,,
49240,VIRGINIA                 ,CUMBERLAND,"8,115","4,724","3,924","1,760",315,"4,144","3,829","2,231","1,212",257,,,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"-33,727","-2,845","-22,506","-13,841","9,384","-29,677",-479,"-15,934","-10,945","6,995",,,,,,
49250,VIRGINIA                 ,DICKENSON,"-9,260","-6,533","-7,138","-8,853","-5,400","-48,971","-21,219","-24,506","-30,015","-25,890",,,,,,
49260,VIRGINIA                 ,DINWIDDIE,"30,223","14,138","18,282","8,897","3,468","16,125","5,514","10,496","8,507","2,561",,,,,,
49270,VIRGINIA                 ,EMPORIA CITY,"-5,157","-4,170","-3,543","-3,237","-3,238","-1,931","-1,634","-2,460","-2,393","-2,078",,,,,,
49280,VIRGINIA                 ,ESSEX,"-7,845","-3,376","-2,782","-2,443","-4,062",-345,"-1,375",-622,"-3,097","-2,713",,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-62,794","-49,448","-54,820","-66,450","-29,206","-50,023","-29,161","-34,611","-67,885","-29,572",,,,,,
49290,VIRGINIA                 ,FAIRFAX,"-484,368","-328,948","-342,678","-492,523","-188,114","-326,408","-228,878","-279,869","-473,092","-192,053",,,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-26,384","-16,619","-19,738","-23,067","-10,619","-20,146","-11,512","-20,587","-19,964","-8,159",,,,,,
49300,VIRGINIA                 ,FAUQUIER,"-76,636","-30,505","-21,894","-30,810","-15,349","-45,837","-16,026","-17,600","-16,651","-8,705",,,,,,
49310,VIRGINIA                 ,FLOYD,"-2,894","-4,087","-4,126","-6,684","-3,714","-4,380","-2,571","-3,151","-6,816","-5,230",,,,,,
49320,VIRGINIA                 ,FLUVANNA,"-31,953","-4,578","-39,082","-6,893","-6,184","-36,693","-1,805","-21,709","-5,651","-6,054",,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,"-3,265","-3,323","1,704","-1,166","1,438","-1,320",-175,-240,"-2,097","1,056",,,,,,
49330,VIRGINIA                 ,FRANKLIN,"39,193","34,866","43,168","46,734","31,869","36,202","18,788","36,023","35,789","28,487",,,,,,
49340,VIRGINIA                 ,FREDERICK,"-106,196","-45,881","-61,367","-47,839","-71,584","-34,989","-23,512","-19,599","-12,712","-18,423",,,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-81,851","-51,842","-64,855","-67,577","-19,784","-48,123","-31,986","-33,003","-34,867","-13,431",,,,,,
49343,VIRGINIA                 ,GALAX CITY,"-17,267","-19,059","-14,829","-15,925","-12,639","-28,503","-21,329","-28,376","-36,239","-27,580",,,,,,
49350,VIRGINIA                 ,GILES,"5,149","5,945","9,152","-2,548","3,377","3,090","3,043","7,321","-1,731","2,495",,,,,,
49360,VIRGINIA                 ,GLOUCESTER,"20,762","18,382","21,746","15,296","18,303","9,732","15,065","14,012","10,412","14,358",,,,,,
49370,VIRGINIA                 ,GOOCHLAND,"16,877","9,154","12,311","7,542","2,201","16,750","7,360","9,670","7,259","2,602",,,,,,
49380,VIRGINIA                 ,GRAYSON,"-13,054","-14,389","-12,191","-14,647","-11,255","-23,644","-16,049","-23,977","-32,962","-24,133",,,,,,
49390,VIRGINIA                 ,GREENE,"-29,932","-1,872","-15,290","-7,255","-4,864","-15,107","-1,551","-17,161","-4,509","-2,576",,,,,,
49400,VIRGINIA                 ,GREENSVILLE,76,"-1,312",-920,"-1,231","-1,211",-98,-824,-312,-930,-95,,,,,,
49410,VIRGINIA                 ,HALIFAX,"-10,946","-8,898","-8,434","-7,612","-6,984","-9,278","-4,702","-3,130","-4,246","-4,510",,,,,,
49411,VIRGINIA                 ,HAMPTON CITY,"111,004","82,943","87,581","77,001","76,699","76,829","89,901","108,587","117,483","122,584",,,,,,
49420,VIRGINIA                 ,HANOVER,"107,228","64,191","92,622","66,948","14,318","64,033","36,138","60,944","44,747","13,430",,,,,,
49421,VIRGINIA                 ,HARRISONBURG CITY,-22,"4,826","7,265","3,131","-2,045",-283,"2,916","2,842","2,047","-3,188",,,,,,
49430,VIRGINIA                 ,HENRICO,"280,432","153,694","208,994","118,510","34,110","178,236","95,825","149,998","107,680","26,979",,,,,,
49440,VIRGINIA                 ,HENRY,"-32,168","-18,693","-14,173","-16,225","-14,075","-29,262","-11,641","-14,998","-10,071","-11,748",,,,,,
49450,VIRGINIA                 ,HIGHLAND,-692,-747,-476,-713,141,"-1,153",-200,158,-48,-158,,,,,,
49451,VIRGINIA                 ,HOPEWELL CITY,"47,843","24,220","28,908","18,908","5,801","24,338","8,808","12,428","11,227","3,475",,,,,,
49460,VIRGINIA                 ,ISLE OF WIGHT,"25,995","18,334","18,433","16,417","18,400","21,655","15,258","14,486","16,628","18,678",,,,,,
49470,VIRGINIA                 ,JAMES CITY,"20,089","17,075","17,560","16,319","16,431","14,110","10,990","15,618","16,615","20,685",,,,,,
49480,VIRGINIA                 ,KING AND QUEEN,"11,659","4,504","5,846","2,509","1,921","5,730","1,393","3,100","3,068","1,293",,,,,,
49490,VIRGINIA                 ,KING GEORGE,"-7,276","-6,373","-4,802","-6,297","-7,076","-6,653","-5,287","-3,526","-2,961","-2,480",,,,,,
49500,VIRGINIA                 ,KING WILLIAM,"15,189","8,952","9,672","11,046","3,763","6,850","5,925","11,559","8,668","2,237",,,,,,
49510,VIRGINIA                 ,LANCASTER,"-11,173","-4,772","-4,748","-4,281","-3,314","-4,231","-3,254","-2,141","-2,391","-3,292",,,,,,
49520,VIRGINIA                 ,LEE,"-19,742","-15,478","-18,053","-19,082","-15,959","-70,905","-30,213","-29,154","-38,237","-33,846",,,,,,
49522,VIRGINIA                 ,LEXINGTON CITY,"-6,523","-4,884","-5,559","-4,351","-4,869","-6,554","-4,877","-4,047","-4,762","-4,879",,,,,,
49530,VIRGINIA                 ,LOUDOUN,"-103,308","-89,854","-82,366","-115,577","-48,711","-59,064","-44,294","-49,900","-78,742","-38,749",,,,,,
49540,VIRGINIA                 ,LOUISA,"40,407","22,405","27,784","15,165","4,330","17,833","10,891","15,289","10,496","2,100",,,,,,
49550,VIRGINIA                 ,LUNENBURG,"-2,519","-3,229","-2,603","-2,687","-3,609","-4,570","-2,242","-1,804","-3,062","-1,819",,,,,,
49551,VIRGINIA                 ,LYNCHBURG CITY,"-15,444","-36,263","-49,179","32,535","-15,581","-17,619","-17,752","-35,408","26,303","-13,163",,,,,,
49560,VIRGINIA                 ,MADISON,"-3,971","-2,804","-6,107","-4,107","-3,595","-3,477","-1,969","-2,510","-3,156","-1,865",,,,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY,"-26,339","-11,072","-12,074","-13,413","-11,798","-19,349","-10,329","-10,784","-9,806","-6,802",,,,,,
49563,VIRGINIA                 ,MANASSAS CITY,"-73,041","-26,212","-31,046","-51,987","-29,786","-48,311","-20,580","-32,790","-49,606","-31,013",,,,,,
49565,VIRGINIA                 ,MANASSAS PARK CITY,0,0,-209,-449,-19,0,0,0,0,-93,,,,,,
49570,VIRGINIA                 ,MATHEWS,"7,654","5,761","7,380","4,459","8,020","4,249","5,679","6,057","3,733","4,751",,,,,,
49580,VIRGINIA                 ,MECKLENBURG,"-14,719","-11,111","-11,181","-11,024","-8,344","-5,089","-4,587","-4,794","-4,340","-3,461",,,,,,
49590,VIRGINIA                 ,MIDDLESEX,-401,"-1,818","-1,397","-1,634","-2,481","-3,013",-909,-214,"-1,409","-2,035",,,,,,
49600,VIRGINIA                 ,MONTGOMERY,"18,286","21,470","33,628","-5,052","10,785","6,522","16,985","30,583","-10,451","11,610",,,,,,
49620,VIRGINIA                 ,NELSON,"-65,324","-4,718","-48,833","-9,567","-8,762","-38,833","-2,217","-30,157","-6,201","-6,923",,,,,,
49621,VIRGINIA                 ,NEW KENT,"22,430","11,914","14,218","12,091","3,709","17,457","10,224","16,317","10,085","3,439",,,,,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"114,794","102,260","89,869","77,057","83,411","87,629","94,936","100,266","103,943","110,516",,,,,,
49641,VIRGINIA                 ,NORFOLK CITY,"208,486","157,554","157,824","140,051","138,230","192,609","151,249","154,637","142,818","158,800",,,,,,
49650,VIRGINIA                 ,NORTHAMPTON,"-9,092","-7,820","-3,030","-2,999","-3,404","-14,838","-6,517","-2,267","-2,520",-311,,,,,,
49660,VIRGINIA                 ,NORTHUMBERLAND,"-9,423","-3,475","-3,332","-4,170","-4,632","-4,578","-2,463","-3,112","-5,216","-4,156",,,,,,
49661,VIRGINIA                 ,NORTON CITY,"-3,864","-5,530","-6,699","-3,929","-1,702","-33,607","-11,264","-7,487","-8,012","-5,783",,,,,,
49670,VIRGINIA                 ,NOTTOWAY,"-8,610","-4,736","-1,958","-3,440","-3,751","-8,162","-3,436","3,507","-2,275","-4,077",,,,,,
49680,VIRGINIA                 ,ORANGE,"-22,491","-17,678","-13,991","-18,121","-10,743","-14,674","-7,392","-8,702","-5,409","-6,612",,,,,,
49690,VIRGINIA                 ,PAGE,"-12,036","-9,739","-7,432","-13,307","-11,091","-7,755","-6,174","-4,859","-6,297","-6,206",,,,,,
49700,VIRGINIA                 ,PATRICK,"-14,596","-7,140","-7,218","-11,339","-4,429","-29,718","-16,064","-14,555","-8,730","-5,890",,,,,,
49701,VIRGINIA                 ,PETERSBURG CITY,"68,356","25,571","39,158","27,270","9,352","45,216","21,861","33,132","21,151","6,693",,,,,,
49710,VIRGINIA                 ,PITTSYLVANIA,"-19,651","-1,501","-15,105","-8,957","5,119","-12,793",-672,"-9,354","-7,253","3,989",,,,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY,"142,654","119,497","98,300","84,250","88,181","136,125","121,915","114,676","110,708","115,198",,,,,,
49712,VIRGINIA                 ,POQUOSON CITY,"4,495","7,192","4,874","6,462","4,701","3,659","4,121","5,127","5,065","6,718",,,,,,
49720,VIRGINIA                 ,POWHATAN,"36,659","14,181","27,487","11,217","3,519","22,323","12,650","12,485","9,963","2,120",,,,,,
49730,VIRGINIA                 ,PRINCE EDWARD,"-9,723","-4,932","-3,745","-4,648","-4,308","-8,848","-5,274","-4,890","-6,614","-4,486",,,,,,
49740,VIRGINIA                 ,PRINCE GEORGE,"28,503","11,385","15,072","11,908","4,242","14,761","5,461","10,283","6,515","2,521",,,,,,
49750,VIRGINIA                 ,PRINCE WILLIAM,"-136,891","-89,345","-75,441","-116,662","-49,309","-95,311","-47,567","-69,821","-96,618","-37,044",,,,,,
49770,VIRGINIA                 ,PULASKI,"18,450","20,558","30,577","-4,323","7,411","12,450","16,436","31,734","-5,831","11,277",,,,,,
49771,VIRGINIA                 ,RADFORD CITY,"5,439","6,766","11,981","-1,578","2,662","5,291","5,586","10,114","-2,053","3,686",,,,,,
49780,VIRGINIA                 ,RAPPAHANNOCK,"-7,826","-2,958","-3,543","-3,354","-2,291","-3,158","-1,613",-903,"-1,229",-835,,,,,,
49790,VIRGINIA                 ,RICHMOND,"5,666","1,354","4,409","1,132","-2,325",722,317,"1,426",-300,"-2,462",,,,,,
49791,VIRGINIA                 ,RICHMOND CITY,"328,388","163,268","252,606","149,258","44,137","232,658","122,926","193,179","157,098","36,930",,,,,,
49800,VIRGINIA                 ,ROANOKE,"42,259","33,029","45,987","58,622","33,110","17,920","17,513","32,954","46,294","33,983",,,,,,
49801,VIRGINIA                 ,ROANOKE CITY,"143,091","117,396","169,077","205,384","120,196","93,963","74,759","127,596","168,652","97,416",,,,,,
49810,VIRGINIA                 ,ROCKBRIDGE,"-6,484","-4,075","-4,964","-4,052","-3,577","-3,965","-3,007","-5,769","-4,706","-2,624",,,,,,
49820,VIRGINIA                 ,ROCKINGHAM,227,"9,990","14,636","6,082","-7,305",513,"7,568","10,232","4,258","-4,754",,,,,,
49830,VIRGINIA                 ,RUSSELL,"-25,021","-19,725","-21,544","-13,765","-12,133","-90,330","-39,876","-35,727","-45,268","-30,384",,,,,,
49838,VIRGINIA                 ,SALEM CITY,"44,276","25,734","53,592","58,068","36,040","26,906","19,272","32,435","46,931","22,108",,,,,,
49840,VIRGINIA                 ,SCOTT,"-45,488","-12,318","-17,541","-33,977","-11,477","-109,621","-24,864","-28,844","-56,968","-19,621",,,,,,
49850,VIRGINIA                 ,SHENANDOAH,"-24,614","-14,698","-11,492","-9,931","-8,607","-12,022","-8,290","-6,052","-8,070","-4,112",,,,,,
49860,VIRGINIA                 ,SMYTH,"-26,565","-17,404","-22,959","-21,422","-14,922","-46,843","-29,986","-26,409","-33,404","-23,033",,,,,,
49870,VIRGINIA                 ,SOUTHAMPTON,"-1,799",-438,"2,817",-784,"-1,353","-3,843",-238,"1,566","-1,560",40,,,,,,
49880,VIRGINIA                 ,SPOTSYLVANIA,"-49,484","-31,900","-29,463","-42,963","-16,094","-25,929","-15,509","-18,345","-25,883","-10,802",,,,,,
49890,VIRGINIA                 ,STAFFORD,"-58,660","-36,333","-38,489","-61,512","-23,540","-31,242","-18,563","-24,150","-28,528","-14,476",,,,,,
49891,VIRGINIA                 ,STAUNTON CITY,"-17,114","-14,508","-14,647","-14,821","-11,184","-15,663","-9,359","-8,014","-10,508","-8,117",,,,,,
49892,VIRGINIA                 ,SUFFOLK CITY,"55,893","32,995","43,736","38,746","45,502","47,282","31,095","36,963","34,241","38,563",,,,,,
49900,VIRGINIA                 ,SURRY,"4,514","2,637","6,531","3,239","5,490","3,047","1,591","2,500","2,864","2,573",,,,,,
49910,VIRGINIA                 ,SUSSEX,"15,030","9,266","8,598","5,904","2,355","8,107","3,430","4,976","4,857","1,173",,,,,,
49920,VIRGINIA                 ,TAZEWELL,"-40,061","-30,540","-24,725","-28,020","-23,425","-106,992","-48,336","-49,698","-52,707","-35,355",,,,,,
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"335,005","255,231","249,252","233,216","245,571","244,819","218,121","216,432","193,206","238,569",,,,,,
49930,VIRGINIA                 ,WARREN,"-46,500","-19,173","-15,185","-22,684","-8,579","-15,730","-10,980","-14,646","-10,584","-4,633",,,,,,
49950,VIRGINIA                 ,WASHINGTON,"-85,460","-42,716","-81,809","-133,658","-42,749","-232,553","-78,809","-124,020","-226,750","-82,823",,,,,,
49951,VIRGINIA                 ,WAYNESBORO CITY,"-13,550","-8,190","-11,484","-13,536","-7,879","-9,246","-6,640","-5,439","-5,054","-6,027",,,,,,
49960,VIRGINIA                 ,WESTMORELAND,"-11,661","-9,090","-5,437","-6,785","-6,047","-4,350","-4,575","-3,864","-5,103","-3,688",,,,,,
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"42,570","33,021","40,630","27,006","26,313","30,812","37,089","38,653","34,630","22,918",,,,,,
49962,VIRGINIA                 ,WINCHESTER CITY,"-97,748","-53,612","-48,625","-55,654","-65,135","-26,814","-19,501","-21,926","-22,220","-24,460",,,,,,
49970,VIRGINIA                 ,WISE,"-31,417","-26,101","-27,604","-23,856","-17,530","-124,739","-45,003","-48,064","-48,043","-41,889",,,,,,
49980,VIRGINIA                 ,WYTHE,"-27,359","-20,081","-21,201","-25,310","-15,789","-28,366","-18,739","-26,048","-35,316","-35,110",,,,,,
49981,VIRGINIA                 ,YORK,"69,874","55,633","59,041","43,083","45,744","40,459","37,272","60,955","52,958","58,237",,,,,,
50000,WASHINGTON               ,ADAMS,436,-139,152,"-1,828",113,-448,-399,374,"-2,017",-989,,,,,,
50010,WASHINGTON               ,ASOTIN,"-21,185","-3,308","-1,892","-6,952",-746,"-10,084","-2,201","-2,252","-2,848",-155,,,,,,
50020,WASHINGTON               ,BENTON,"-81,324","-42,361","-28,869","-151,011","-46,261","-102,863","-50,821","-56,755","-208,885","-61,578",,,,,,
50030,WASHINGTON               ,CHELAN,"-21,715","-76,173","24,394","16,168","26,283","-14,315","-83,701","22,242","21,831","23,129",,,,,,
50040,WASHINGTON               ,CLALLAM,"-32,448","-22,258","-12,275","-22,103","-12,781","-24,314","-19,622","-11,605","-20,750","-10,027",,,,,,
50050,WASHINGTON               ,CLARK,"114,130","65,460","95,973","87,089","92,681","100,886","49,124","85,736","76,048","79,437",,,,,,
50060,WASHINGTON               ,COLUMBIA,"-1,076",-323,-293,-448,-79,448,-276,-375,-53,451,,,,,,
50070,WASHINGTON               ,COWLITZ,"9,954","-37,801","-71,217","-46,664","-8,842","12,305","-37,879","-92,057","-66,214","-18,812",,,,,,
50080,WASHINGTON               ,DOUGLAS,"-19,552","-93,895","28,503","20,445","22,096","-16,942","-77,311","25,326","18,097","23,235",,,,,,
50090,WASHINGTON               ,FERRY,-611,327,-24,-189,"-1,029",-952,335,-478,"1,097",-803,,,,,,
50100,WASHINGTON               ,FRANKLIN,"-22,457","-9,402","-7,436","-27,916","-14,216","-20,617","-13,256","-10,179","-39,351","-14,998",,,,,,
50110,WASHINGTON               ,GARFIELD,"-2,136",-126,-19,54,-25,-271,-17,"1,069",-32,88,,,,,,
50120,WASHINGTON               ,GRANT,"-1,384","-4,048",869,"-2,914",229,"-1,437",-489,"2,575",-281,"-2,416",,,,,,
50130,WASHINGTON               ,GRAYS HARBOR,"-16,111","-24,774","-11,399","-18,309","-10,713","-13,919","-16,499","-9,591","-16,846","-14,326",,,,,,
50140,WASHINGTON               ,ISLAND,"-2,518","-1,745","-1,411",-650,"-1,040","1,466","-1,479","-1,126","5,356","2,173",,,,,,
50150,WASHINGTON               ,JEFFERSON,"-3,970","-4,448","-2,879","-4,940","-3,271","-6,810","-5,623","-1,057","-3,510",-661,,,,,,
50160,WASHINGTON               ,KING,"914,067","494,432","135,618","695,310","630,914","735,260","353,640","111,558","551,264","550,941",,,,,,
